Order Processing Officer,https://www.rozee.pk/gull-khan-truck-art-order-processing-officer-karachi-jobs-1559736?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559736&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Gull Khan Truck Art,//www.rozee.pk/company/gull-khan-truck-art,Karachi,"PKR. 30,000 - 35,000/Month",184 views,Posted Yesterday,Null,"Order Processing,Communication Skills,Customer Dealing",Packaging,Distribution & Logistics,1 Post,First Shift (Day),Full Time/Permanent,Karachi,No Preference,Intermediate/A-Level,Entry Level,1 Year,"Jan 25, 2025","Dec 24, 2024"
Internship Program,https://www.rozee.pk/leamigo-internship-program-karachi-jobs-1559644?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559644&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Leamigo,//www.rozee.pk/company/leamigo,Karachi,"PKR. 8,000 - 10,000/Month",236 views,Posted Yesterday,Null,"Problem Solving Skills,MS Excel,Time Management,Data Extraction,Typing Speed,Communication Skills,Data Management",Travel/Tourism/Transportation,Intern,4 Posts,Work from Home,Internship,Karachi,No Preference,Intermediate/A-Level,Intern/Student,Fresh,"Jan 25, 2025","Dec 24, 2024"
Telesales Supervisor,https://www.rozee.pk/go-ventures-telesales-supervisor-karachi-jobs-1558730?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1558730&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Go Ventures,//www.rozee.pk/company/go-ventures,Karachi,"PKR. 100,000 - 200,000/Month",292 views,Posted 4 days ago,Null,"Leadership Skills,Communication Skills,Telemarketing Skills",Call Center,Telemarketing,1 Post,Third Shift (Night),Full Time/Permanent,Karachi,No Preference,Bachelors,Entry Level,1 Year,"Jan 22, 2025","Dec 22, 2024"
Operations Coordinator,https://www.rozee.pk/aptech-pakistan-operations-coordinator-karachi-jobs-1559638?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559638&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Aptech Pakistan,//www.rozee.pk/company/aptech-pakistan,Karachi,"PKR. 35,000 - 40,000/Month",214 views,Posted Yesterday,Null,"Analytic Reporting,Communication Skills,MS Excel",Information Technology,Operations,1 Post,First Shift (Day),Full Time/Permanent,Karachi,No Preference,Bachelors,Entry Level,N/A,"Jan 25, 2025","Dec 24, 2024"
Full Stack Developer - PHP,https://www.rozee.pk/devik-digital-solutions-full-stack-developer-php-karachi-jobs-1559642?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559642&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Devik Digital Solutions,//www.rozee.pk/company/devik-digital-solutions,Karachi,"PKR. 30,000 - 60,000/Month",89 views,Posted Yesterday,Null,"Backend Development,MySQL,CorePHP,Laravel,PHP",Information Technology,Software & Web Development,2 Posts,Second Shift (Afternoon),Full Time/Permanent,Karachi,No Preference,Intermediate/A-Level,Entry Level,N/A,"Jan 25, 2025","Dec 24, 2024"
Assistant Manager - Events and Activations,https://www.rozee.pk/habib-metropolitan-bank-ltd-assistant-manager-events-and-activations-karachi-jobs-1559622?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559622&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Habib Metropolitan Bank Ltd,//www.rozee.pk/company/habib-metropolitan-bank-ltd,Karachi,"PKR. 80,000 - 100,000/Month",830 views,Posted Yesterday,Null,"Event Management,Project Management Skills,Client Relationship,Communication Skills",Banking/Financial Services,Marketing,1 Post,First Shift (Day),Full Time/Permanent,Karachi,Female,Bachelors,Experienced Professional,N/A,"Jan 25, 2025","Dec 24, 2024"
International Operations / Financial Coordinator,https://www.rozee.pk/professional-hrm-servies-international-operations-financial-coordinator-karachi-jobs-1559616?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559616&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Professional HRM Servies,//www.rozee.pk/company/professional-hrm-servies,Karachi,"PKR. 100,000 - 125,000/Month",195 views,Posted Yesterday,Null,"Invoice Processing,Record Keeping,Bank Reconciliation,Finance Function Effectiveness",Services,"Accounts, Finance & Financial Services",1 Post,First Shift (Day),Full Time/Permanent,Karachi,Male,Bachelors,Experienced Professional,N/A,"Jan 25, 2025","Dec 24, 2024"
Product Coordinator,https://www.rozee.pk/capra-sports-product-coordinator-karachi-jobs-1559396?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559396&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Capra Sports,//www.rozee.pk/company/capra-sports,Karachi,"PKR. 45,000 - 50,000/Month",145 views,Posted Yesterday,Null,"MS Excel Dashboards,Communication Skills,Organizing Planning Skills,MS Excel,Close Attention to Detail",Apparel/Clothing,Product Management,1 Post,Third Shift (Night),Full Time/Permanent,Karachi,No Preference,Bachelors,Experienced Professional,3 Years,"Jan 24, 2025","Dec 24, 2024"
Senior Graphic Designer,https://www.rozee.pk/mugutech-senior-graphic-designer-islamabad-karachi-lahore-jobs-1559520?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559520&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Mugutech,//www.rozee.pk/company/mugutech,Multiple Cities,"PKR. 50,000 - 70,000/Month",140 views,Posted Yesterday,Null,"Graphics Design,Vector Work,Adobe Illustrator",Information Technology,Creative Design,2 Posts,Work from Home,Full Time/Permanent,"Islamabad, Karachi, Lahore",No Preference,Intermediate/A-Level,Experienced Professional,N/A,"Jan 07, 2025","Dec 24, 2024"
Online Sales Specialist - Upwork,https://www.rozee.pk/hr-ways-private-limited-online-sales-specialist-upwork-karachi-jobs-1559582?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559582&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,HR WAYS (PRIVATE) LIMITED,//www.rozee.pk/company/hr-ways-private-limited,Karachi,"PKR. 70,000 - 70,000/Month",123 views,Posted Yesterday,Null,"Bidding Strategies,Persuasion Customer,Communication Skills,Lead Generation  Skills,Sales Management",Recruitment / Employment Firms,Sales & Business Development,1 Post,First Shift (Day),Full Time/Permanent,Karachi,No Preference,Bachelors,Entry Level,1 Year,"Jan 25, 2025","Dec 24, 2024"
Assistant Accounts Manager,https://www.rozee.pk/zeal-international-training-centre-assistant-accounts-manager-karachi-jobs-1559524?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559524&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Zeal International Training Centre,//www.rozee.pk/company/zeal-international-training-centre,Karachi,"PKR. 30,000 - 40,000/Month",293 views,Posted Yesterday,Null,"Accounts Payments Handling,Accounts Software Command,Key Account Management",Education/Training,"Accounts, Finance & Financial Services",1 Post,First Shift (Day),Full Time/Permanent,Karachi,No Preference,Intermediate/A-Level,Entry Level,N/A,"Jan 25, 2025","Dec 24, 2024"
Sales Representative,https://www.rozee.pk/rank-genius-corp-sales-representative-islamabad-karachi-lahore-peshawar-rawalpindi-jobs-1559454?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559454&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Rank Genius Corporation,//www.rozee.pk/company/rank-genius-corporation,Multiple Cities,"PKR. 400,000 - 550,000/Month",255 views,Posted Yesterday,Null,"Communication Skills,Fluent in English,SEO Engine Ranking,End to End Sales",Information Technology,Sales & Business Development,6 Posts,First Shift (Day),Full Time/Permanent,"Islamabad, Karachi, Lahore, Peshawar, Rawalpindi",No Preference,Intermediate/A-Level,Entry Level,1 Year,"Jan 25, 2025","Dec 24, 2024"
WordPress Developer,https://www.rozee.pk/juxito-wordpress-developer-karachi-jobs-1559460?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559460&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Juxito,//www.rozee.pk/company/juxito,Karachi,"PKR. 20,000 - 50,000/Month",91 views,Posted Yesterday,Null,"Advanced CSS,HTML,Wordpress,Core PHP",Information Technology,Software & Web Development,1 Post,First Shift (Day),Full Time/Permanent,Karachi,Male,Matriculation/O-Level,Entry Level,1 Year,"Jan 25, 2025","Dec 24, 2024"
Sales Executive,https://www.rozee.pk/319-solutions-pvt-ltd-sales-executive-karachi-jobs-1559506?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559506&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,319 Solutions Pvt Ltd,//www.rozee.pk/company/319-solutions-pvt-ltd,Karachi,N/A,99 views,Posted Yesterday,Null,"Team Work Skills,Communication Skills,Technical Product Knowledge",Information Technology,Sales & Business Development,1 Post,First Shift (Day),Full Time/Permanent,Karachi,Male,Bachelors,Experienced Professional,3 Years,"Jan 25, 2025","Dec 24, 2024"
Front Desk Officer,https://www.rozee.pk/mughal-enterprises-front-desk-officer-jobs-1559814?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559814&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Mughal Enterprises,//www.rozee.pk/company/mughal-enterprises-1,Karachi,"PKR. 60,000 - 60,000/Month",122 views,Posted 2 days ago,Null,"Communication Skills,Multitasking,Time Management,Problem Solving",N/A,N/A,1 Post,N/A,Full Time/Permanent,Karachi,No Preference,N/A,N/A,2 Years,"Jan 25, 2025","Dec 24, 2024"
Sales Executive,https://www.rozee.pk/conexion-smc-ltd-sales-executive-karachi-jobs-1559446?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559446&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Conexion SMC Ltd,//www.rozee.pk/company/conexion-smc-ltd,Karachi,"PKR. 25,000 - 125,000/Month",120 views,Posted Yesterday,Null,"Telemarketing  Skills,Customer Analysis,Customer Acquisition Skills",Call Center,Sales & Business Development,1 Post,First Shift (Day),Full Time/Permanent,Karachi,No Preference,Intermediate/A-Level,Entry Level,Fresh,"Jan 25, 2025","Dec 24, 2024"
Sales Executive,https://www.rozee.pk/dexterz-tech-sales-executive-karachi-jobs-1559456?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559456&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Dexterz Tech,//www.rozee.pk/company/dexterz-tech,Karachi,N/A,75 views,Posted Yesterday,Null,"Fluent in English,Communication Skills,Marketing Skills,End to End Sales",Services,Sales & Business Development,5 Posts,Work from Home,Full Time/Permanent,Karachi,Female,Bachelors,Experienced Professional,N/A,"Jan 25, 2025","Dec 24, 2024"
Senior Warehouse Officer,https://www.rozee.pk/sdfg-senior-warehouse-officer-jobs-1559596?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559596&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Sdfg,//www.rozee.pk/company/sdfg-1,Karachi,"PKR. 25,000 - 25,000/Month",146 views,Posted 2 days ago,Null,"Inventory Management,Leadership,Supply Chain Management,Inventory Control Techniques",N/A,N/A,1 Post,N/A,Full Time/Permanent,Karachi,No Preference,N/A,N/A,10 Years,"Jan 25, 2025","Dec 24, 2024"
Personal Assistant To CEO,https://www.rozee.pk/global-star-group-personal-assistant-to-ceo-jobs-1559770?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559770&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Global Star Group,//www.rozee.pk/company/global-star-group-1,Islamabad,N/A,264 views,Posted 2 days ago,Null,"Time Management,Communication,Discretion,Problem-Solving,Attention to Detail,Flexibility,Technology Proficiency,Relocation",N/A,N/A,1 Post,Hybrid Work Model,Full Time/Permanent,"Islamabad, Karachi, Lahore, Multan",No Preference,N/A,N/A,2 Years,"Jan 25, 2025","Dec 24, 2024"
CCTV Monitoring Officer,https://www.rozee.pk/shield-wise-cctv-monitoring-officer-karachi-jobs-1559822?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559822&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Shield Wise,//www.rozee.pk/company/shield-wise,Karachi,"PKR. 20,000 - 25,000/Month",57 views,Posted 4 hours ago,Null,"IP CCTV Knowledge,Monitoring Skills,Energetic Skills,Equipment Maintenance",Security / Law Enforcement,Monitoring & Evaluation (M&E),2 Posts,Work from Home,Full Time/Permanent,Karachi,No Preference,Non-Matriculation,Entry Level,Fresh,"Jan 26, 2025","Dec 25, 2024"
Virtual Assistant - Amazon Wholesale,https://www.rozee.pk/the-assistrix-virtual-assistant-amazon-wholesale-islamabad-faisalabad-karachi-lahore-rawalpindi-jobs-1559774?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559774&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,The Assistrix,//www.rozee.pk/company/the-assistrix,Multiple Cities,"PKR. 20,000 - 30,000/Month",75 views,Posted 4 hours ago,Null,"Amazon FBA Knowledge,Product Hunting,Amazon Listing Creation,Competitor Analysis",E-Commerce / E- Business,Sales & Business Development,1 Post,Rotating,Full Time/Permanent,"Islamabad, Faisalabad, Karachi, Lahore, Rawalpindi",No Preference,Short Course,Entry Level,Less than 1 Year,"Jan 25, 2025","Dec 25, 2024"
Sales / Marketing Specialist,https://www.rozee.pk/astramd-sales-marketing-specialist-islamabad-karachi-lahore-peshawar-rawalpindi-abbottabad-jobs-1551828?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1551828&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Astra MD,//www.rozee.pk/company/astra-md,Multiple Cities,"PKR. 70,000 - 125,000/Month",544 views,"Posted Dec 02, 2024",Null,"Negotiation Skills,Time Management Skills,Telemarketing  Skills,Fluent in English,Presentation Skills,Communication Skills,Digital Marketing Insight,CRM Tools",Information Technology,Marketing,2 Posts,First Shift (Day),Full Time/Permanent,"Islamabad, Karachi, Lahore, Peshawar, Rawalpindi, Abbottabad",No Preference,Bachelors,Experienced Professional,2 Years,"Jan 02, 2025","Dec 02, 2024"
Virtual Assistant - Amazon PL,https://www.rozee.pk/the-assistrix-virtual-assistant-amazon-pl-islamabad-faisalabad-karachi-lahore-rawalpindi-jobs-1559778?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559778&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,The Assistrix,//www.rozee.pk/company/the-assistrix,Multiple Cities,"PKR. 20,000 - 30,000/Month",45 views,Posted 4 hours ago,Null,"Keyword Research Skills,SEO,Communication Skills,Digital Marketing Analysis",E-Commerce / E- Business,Sales & Business Development,1 Post,Rotating,Full Time/Permanent,"Islamabad, Faisalabad, Karachi, Lahore, Rawalpindi",No Preference,Diploma,Entry Level,Less than 1 Year,"Jan 25, 2025","Dec 25, 2024"
Frontend Developer,https://www.rozee.pk/ebrain-private-limited-frontend-developer-islamabad-karachi-lahore-jobs-1559900?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559900&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,eBrain Private Limited,//www.rozee.pk/company/ebrain-private-limited,Multiple Cities,N/A,57 views,Posted 4 hours ago,Null,"HTML5,CorePHP,CSS3,NodeJs",Information Technology,Software & Web Development,3 Posts,First Shift (Day),Full Time/Permanent,"Islamabad, Karachi, Lahore",No Preference,Bachelors,Experienced Professional,2 Years,"Jan 26, 2025","Dec 25, 2024"
Customer Service Representative,https://www.rozee.pk/shield-wise-customer-service-representative-karachi-jobs-1559818?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559818&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Shield Wise,//www.rozee.pk/company/shield-wise,Karachi,"PKR. 25,000 - 45,000/Month",47 views,Posted 4 hours ago,Null,"Fluent in English,Communication Skills,Mathematical Knowledge",Security / Law Enforcement,Client Services & Customer Support,2 Posts,First Shift (Day),Full Time/Permanent,Karachi,No Preference,Intermediate/A-Level,Entry Level,N/A,"Jan 26, 2025","Dec 25, 2024"
Revenue / Royalties Executive,https://www.rozee.pk/prime-human-resource-services-pvt-ltd-revenue-royalties-executive-karachi-jobs-1559020?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559020&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Prime Human Resource Services (Pvt) Ltd,//www.rozee.pk/company/prime-human-resource-services-pvt-ltd,Karachi,"PKR. 60,000 - 80,000/Month",223 views,Posted 9 hours ago,Null,"Coordination Skills,Communication Skills,Revenue Recognition,Revenue Analysis",Recruitment / Employment Firms,"Accounts, Finance & Financial Services",1 Post,First Shift (Day),Full Time/Permanent,Karachi,No Preference,Bachelors,Experienced Professional,N/A,"Jan 24, 2025","Dec 25, 2024"
Junior Accountant,https://www.rozee.pk/merck-group-of-builders-junior-accountant-karachi-jobs-1559914?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559914&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Merck Group of Builders,//www.rozee.pk/company/merck-group-of-builders,Karachi,"PKR. 35,000 - 45,000/Month",76 views,Posted 5 hours ago,Null,"Communication Skills,Time Management,Payroll Management,Risk Compliance Management,Accounts Payments Handling,Financial Accounting,Accounts Management Skllis,Payroll Processing,Bookkeeping Knowledge,Compliance Analysis,Account Mapping",Construction / Cement / Metals,"Accounts, Finance & Financial Services",2 Posts,Hybrid Work Model,Full Time/Permanent,Karachi,Male,Bachelors,Experienced Professional,N/A,"Jan 26, 2025","Dec 25, 2024"
Office Assistant,https://www.rozee.pk/future-view-innovation-office-assistant-islamabad-karachi-lahore-okara-jobs-1559922?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559922&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Future View Innovation,//www.rozee.pk/company/future-view-innovation,Multiple Cities,"PKR. 20,000 - 35,000/Month",163 views,Posted 5 hours ago,Null,"Communication Skills,Fluent in English,Coordination Skills,Google Workspace",Artificial Intelligence (AI),"Secretarial, Clerical & Front Office",1 Post,Work from Home,Contract,"Islamabad, Karachi, Lahore, Okara",No Preference,Intermediate/A-Level,Entry Level,1 Year,"Jan 26, 2025","Dec 25, 2024"
